MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:08.087,2019/04/14,15:17:08.089,,,198,149,,,64,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:08.167,2019/04/14,15:17:08.155,,12275,,,33.62627,-84.64770,,,,,,0
MSG,4,111,11111,AC8D30,111111,2019/04/14,15:17:08.210,2019/04/14,15:17:08.159,,,284,89,,,-1280,,,,,0
MSG,5,111,11111,AC8D30,111111,2019/04/14,15:17:08.274,2019/04/14,15:17:08.225,,8700,,,,,,,0,,0,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:08.980,2019/04/14,15:17:08.945,,11600,,,33.72917,-84.52231,,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:09.430,2019/04/14,15:17:09.402,,,298,88,,,-1472,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:10.450,2019/04/14,15:17:10.448,,,298,87,,,-1472,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:10.550,2019/04/14,15:17:10.518,,11575,,,33.72922,-84.51967,,,,,,0
MSG,1,111,11111,ABE924,111111,2019/04/14,15:17:10.617,2019/04/14,15:17:10.583,DAL296  ,,,,,,,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:10.747,2019/04/14,15:17:10.715,,,199,149,,,0,,,,,0
MSG,5,111,11111,ABE924,111111,2019/04/14,15:17:10.939,2019/04/14,15:17:10.910,,12275,,,,,,,0,,0,0
MSG,4,111,11111,A03210,111111,2019/04/14,15:17:10.972,2019/04/14,15:17:10.973,,,472,339,,,128,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:11.070,2019/04/14,15:17:11.042,,11550,,,33.72926,-84.51883,,,,,,0
MSG,3,111,11111,AC8D30,111111,2019/04/14,15:17:11.111,2019/04/14,15:17:11.105,,8625,,,33.73338,-84.33655,,,,,,0
MSG,5,111,11111,ABE924,111111,2019/04/14,15:17:11.249,2019/04/14,15:17:11.235,,12275,,,,,,,0,,0,0
MSG,4,111,11111,AC8D30,111111,2019/04/14,15:17:11.370,2019/04/14,15:17:11.365,,,284,90,,,-1280,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:11.650,2019/04/14,15:17:11.630,,11550,,,33.72931,-84.51782,,,,,,0
MSG,5,111,11111,AC8D30,111111,2019/04/14,15:17:11.651,2019/04/14,15:17:11.631,,8625,,,,,,,0,,0,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:11.971,2019/04/14,15:17:11.957,,11525,,,,,,,0,,0,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:12.109,2019/04/14,15:17:12.088,,11525,,,33.72933,-84.51708,,,,,,0
MSG,3,111,11111,AC8D30,111111,2019/04/14,15:17:12.150,2019/04/14,15:17:12.152,,8625,,,33.73338,-84.33489,,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:12.630,2019/04/14,15:17:12.613,,,298,87,,,-1472,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:12.690,2019/04/14,15:17:12.679,,11525,,,33.72935,-84.51620,,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:13.127,2019/04/14,15:17:13.074,,11500,,,,,,,0,,0,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:13.129,2019/04/14,15:17:13.075,,11500,,,33.72938,-84.51548,,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:13.180,2019/04/14,15:17:13.139,,,298,87,,,-1472,,,,,0
MSG,5,111,11111,AD2384,111111,2019/04/14,15:17:13.403,2019/04/14,15:17:13.398,,11275,,,,,,,0,,0,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:13.566,2019/04/14,15:17:13.534,,43000,,,33.81019,-84.51931,,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:13.610,2019/04/14,15:17:13.596,,11500,,,33.72942,-84.51462,,,,,,0
MSG,5,111,11111,A03210,111111,2019/04/14,15:17:13.687,2019/04/14,15:17:13.662,,43000,,,,,,,0,,0,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:13.710,2019/04/14,15:17:13.665,,,298,87,,,-1472,,,,,0
MSG,4,111,11111,A03210,111111,2019/04/14,15:17:13.872,2019/04/14,15:17:13.859,,,472,339,,,192,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:13.917,2019/04/14,15:17:13.862,,,200,149,,,0,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:14.291,2019/04/14,15:17:14.254,,,298,87,,,-1472,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:14.377,2019/04/14,15:17:14.321,,,200,149,,,0,,,,,0
MSG,4,111,11111,A03210,111111,2019/04/14,15:17:14.830,2019/04/14,15:17:14.778,,,472,339,,,64,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:15.108,2019/04/14,15:17:15.101,,12275,,,33.62068,-84.64382,,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:15.398,2019/04/14,15:17:15.368,,,200,149,,,0,,,,,0
MSG,4,111,11111,AB8F0D,111111,2019/04/14,15:17:15.498,2019/04/14,15:17:15.496,,,235,271,,,1984,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:15.530,2019/04/14,15:17:15.500,,11450,,,33.72952,-84.51147,,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:15.580,2019/04/14,15:17:15.562,,11450,,,,,,,0,,0,0
MSG,4,111,11111,A03210,111111,2019/04/14,15:17:15.863,2019/04/14,15:17:15.826,,,472,339,,,64,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:15.877,2019/04/14,15:17:15.827,,,200,149,,,0,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:16.011,2019/04/14,15:17:15.956,,11425,,,33.72956,-84.51067,,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:16.590,2019/04/14,15:17:16.548,,11425,,,33.72958,-84.50975,,,,,,0
MSG,5,111,11111,AC8D30,111111,2019/04/14,15:17:16.682,2019/04/14,15:17:16.675,,8525,,,,,,,0,,0,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:16.760,2019/04/14,15:17:16.741,,,298,87,,,-1536,,,,,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:17.323,2019/04/14,15:17:17.272,,43000,,,33.81802,-84.52298,,,,,,0
MSG,4,111,11111,ABD932,111111,2019/04/14,15:17:18.192,2019/04/14,15:17:18.183,,,510,87,,,128,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:18.684,2019/04/14,15:17:18.644,,11350,,,,,,,0,,0,0
MSG,4,111,11111,AB8F0D,111111,2019/04/14,15:17:18.718,2019/04/14,15:17:18.708,,,239,271,,,1728,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:18.858,2019/04/14,15:17:18.840,,,200,149,,,0,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:19.381,2019/04/14,15:17:19.365,,,298,87,,,-1600,,,,,0
MSG,4,111,11111,ACDC3A,111111,2019/04/14,15:17:19.459,2019/04/14,15:17:19.431,,,346,169,,,192,,,,,0
MSG,3,111,11111,ACDC3A,111111,2019/04/14,15:17:19.519,2019/04/14,15:17:19.496,,10275,,,33.52405,-84.69163,,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:19.747,2019/04/14,15:17:19.694,,,200,149,,,0,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:19.890,2019/04/14,15:17:19.887,,11325,,,33.72977,-84.50431,,,,,,0
MSG,3,111,11111,AB3C61,111111,2019/04/14,15:17:20.012,2019/04/14,15:17:19.958,,10825,,,33.69374,-84.72354,,,,,,0
MSG,5,111,11111,ACDC3A,111111,2019/04/14,15:17:20.202,2019/04/14,15:17:20.158,,10275,,,,,,,0,,0,0
MSG,4,111,11111,ACDC3A,111111,2019/04/14,15:17:20.429,2019/04/14,15:17:20.413,,,347,169,,,128,,,,,0
MSG,3,111,11111,AB3C61,111111,2019/04/14,15:17:20.453,2019/04/14,15:17:20.416,,10825,,,33.69386,-84.72416,,,,,,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:20.519,2019/04/14,15:17:20.482,,43000,,,33.82457,-84.52606,,,,,,0
MSG,3,111,11111,ACDC3A,111111,2019/04/14,15:17:20.519,2019/04/14,15:17:20.482,,10275,,,33.52245,-84.69124,,,,,,0
MSG,5,111,11111,AB3C61,111111,2019/04/14,15:17:20.713,2019/04/14,15:17:20.677,,10825,,,,,,,0,,0,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:21.098,2019/04/14,15:17:21.069,,12275,,,33.61584,-84.64045,,,,,,0
MSG,4,111,11111,AB3C61,111111,2019/04/14,15:17:21.394,2019/04/14,15:17:21.394,,,259,282,,,1216,,,,,0
MSG,5,111,11111,A03210,111111,2019/04/14,15:17:21.394,2019/04/14,15:17:21.395,,43000,,,,,,,0,,0,0
MSG,3,111,11111,ACDC3A,111111,2019/04/14,15:17:21.499,2019/04/14,15:17:21.464,,10275,,,33.52089,-84.69091,,,,,,0
MSG,4,111,11111,A03210,111111,2019/04/14,15:17:21.853,2019/04/14,15:17:21.853,,,472,339,,,-64,,,,,0
MSG,4,111,11111,AB3C61,111111,2019/04/14,15:17:21.893,2019/04/14,15:17:21.858,,,259,282,,,1216,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:21.984,2019/04/14,15:17:21.983,,11275,,,,,,,0,,0,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:22.108,2019/04/14,15:17:22.056,,12275,,,33.61505,-84.63987,,,,,,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:22.167,2019/04/14,15:17:22.116,,,522,83,,,-128,,,,,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:22.379,2019/04/14,15:17:22.377,,43000,,,33.82811,-84.52772,,,,,,0
MSG,4,111,11111,AB3C61,111111,2019/04/14,15:17:22.403,2019/04/14,15:17:22.381,,,260,282,,,1152,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:22.460,2019/04/14,15:17:22.445,,11250,,,33.72995,-84.50000,,,,,,0
MSG,4,111,11111,A03210,111111,2019/04/14,15:17:22.811,2019/04/14,15:17:22.774,,,472,339,,,-128,,,,,0
MSG,4,111,11111,AB8F0D,111111,2019/04/14,15:17:23.068,2019/04/14,15:17:23.034,,,244,271,,,1536,,,,,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:23.105,2019/04/14,15:17:23.099,,,522,83,,,-128,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:23.141,2019/04/14,15:17:23.103,,,297,87,,,-1728,,,,,0
MSG,4,111,11111,AB3C61,111111,2019/04/14,15:17:23.433,2019/04/14,15:17:23.427,,,261,282,,,1152,,,,,0
MSG,4,111,11111,AB8F0D,111111,2019/04/14,15:17:23.638,2019/04/14,15:17:23.624,,,245,271,,,1536,,,,,0
MSG,1,111,11111,AB8F0D,111111,2019/04/14,15:17:23.859,2019/04/14,15:17:23.823,DAL1962 ,,,,,,,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:24.058,2019/04/14,15:17:24.018,,12275,,,33.61349,-84.63878,,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:24.170,2019/04/14,15:17:24.149,,,297,87,,,-1728,,,,,0
MSG,4,111,11111,AB8F0D,111111,2019/04/14,15:17:24.219,2019/04/14,15:17:24.214,,,245,271,,,1536,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:24.451,2019/04/14,15:17:24.414,,11200,,,33.73009,-84.49669,,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:24.738,2019/04/14,15:17:24.737,,,201,149,,,0,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:24.926,2019/04/14,15:17:24.874,,11200,,,,,,,0,,0,0
MSG,4,111,11111,AB3C61,111111,2019/04/14,15:17:25.023,2019/04/14,15:17:25.002,,,262,282,,,1152,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:25.132,2019/04/14,15:17:25.130,,11175,,,,,,,0,,0,0
MSG,5,111,11111,AD2384,111111,2019/04/14,15:17:25.366,2019/04/14,15:17:25.331,,11275,,,,,,,0,,0,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:25.374,2019/04/14,15:17:25.332,,43000,,,33.83423,-84.53060,,,,,,0
MSG,5,111,11111,AB3C61,111111,2019/04/14,15:17:25.379,2019/04/14,15:17:25.333,,10925,,,,,,,0,,0,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:25.430,2019/04/14,15:17:25.396,,11175,,,33.73012,-84.49516,,,,,,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:25.926,2019/04/14,15:17:25.917,,,522,83,,,0,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:25.956,2019/04/14,15:17:25.919,,11150,,,,,,,0,,0,0
MSG,5,111,11111,ABDC96,111111,2019/04/14,15:17:26.110,2019/04/14,15:17:26.112,,35000,,,,,,,0,,0,0
MSG,1,111,11111,A03210,111111,2019/04/14,15:17:26.396,2019/04/14,15:17:26.376,N111Y   ,,,,,,,,,,,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:26.431,2019/04/14,15:17:26.379,,43000,,,33.83670,-84.53172,,,,,,0
MSG,4,111,11111,A03210,111111,2019/04/14,15:17:26.802,2019/04/14,15:17:26.771,,,472,339,,,64,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:26.951,2019/04/14,15:17:26.905,,11125,,,33.73022,-84.49260,,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:27.078,2019/04/14,15:17:27.036,,12275,,,33.61107,-84.63710,,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:27.310,2019/04/14,15:17:27.296,,,297,87,,,-1728,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:27.470,2019/04/14,15:17:27.429,,11125,,,33.73027,-84.49176,,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:27.708,2019/04/14,15:17:27.689,,,201,149,,,0,,,,,0
MSG,3,111,11111,AC8D30,111111,2019/04/14,15:17:28.282,2019/04/14,15:17:28.276,,8325,,,33.73343,-84.30970,,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:28.352,2019/04/14,15:17:28.342,,11100,,,,,,,0,,0,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:28.758,2019/04/14,15:17:28.737,,,202,149,,,0,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:29.029,2019/04/14,15:17:28.999,,12275,,,33.60951,-84.63598,,,,,,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:29.121,2019/04/14,15:17:29.067,,,522,83,,,64,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:29.418,2019/04/14,15:17:29.393,,11050,,,,,,,0,,0,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:29.501,2019/04/14,15:17:29.458,,11050,,,33.73040,-84.48841,,,,,,0
MSG,5,111,11111,ABDC96,111111,2019/04/14,15:17:29.713,2019/04/14,15:17:29.658,,35000,,,,,,,0,,0,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:29.724,2019/04/14,15:17:29.718,,43000,,,33.84334,-84.53486,,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:29.748,2019/04/14,15:17:29.721,,,202,149,,,0,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:29.988,2019/04/14,15:17:29.979,,12275,,,33.60867,-84.63541,,,,,,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:30.098,2019/04/14,15:17:30.049,,,522,83,,,64,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:30.620,2019/04/14,15:17:30.572,,11025,,,33.73045,-84.48658,,,,,,0
MSG,5,111,11111,A03210,111111,2019/04/14,15:17:30.661,2019/04/14,15:17:30.637,,43000,,,,,,,0,,0,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:30.981,2019/04/14,15:17:30.965,,,522,83,,,0,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:31.371,2019/04/14,15:17:31.357,,,297,87,,,-1600,,,,,0
MSG,5,111,11111,ABDC96,111111,2019/04/14,15:17:31.547,2019/04/14,15:17:31.494,,35000,,,,,,,0,,0,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:31.639,2019/04/14,15:17:31.621,,11000,,,,,,,0,,0,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:31.778,2019/04/14,15:17:31.753,,,202,149,,,0,,,,,0
MSG,4,111,11111,A03210,111111,2019/04/14,15:17:31.822,2019/04/14,15:17:31.815,,,472,339,,,-64,,,,,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:31.920,2019/04/14,15:17:31.885,,43000,,,33.84781,-84.53693,,,,,,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:32.046,2019/04/14,15:17:32.016,,,522,83,,,0,,,,,0
MSG,3,111,11111,ABDC96,111111,2019/04/14,15:17:32.951,2019/04/14,15:17:32.932,,35000,,,33.60320,-84.71266,,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:32.961,2019/04/14,15:17:32.933,,10975,,,33.73059,-84.48268,,,,,,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:33.021,2019/04/14,15:17:32.997,,,522,83,,,0,,,,,0
MSG,4,111,11111,ACDC3A,111111,2019/04/14,15:17:33.150,2019/04/14,15:17:33.129,,,351,169,,,-128,,,,,0
MSG,4,111,11111,ABDC96,111111,2019/04/14,15:17:33.977,2019/04/14,15:17:33.977,,,522,83,,,0,,,,,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:33.986,2019/04/14,15:17:33.978,,43000,,,33.85217,-84.53901,,,,,,0
MSG,3,111,11111,ABDC96,111111,2019/04/14,15:17:34.017,2019/04/14,15:17:33.979,,35000,,,33.60345,-84.70974,,,,,,0
MSG,5,111,11111,ABE924,111111,2019/04/14,15:17:34.018,2019/04/14,15:17:33.980,,12275,,,,,,,0,,0,0
MSG,5,111,11111,A03210,111111,2019/04/14,15:17:34.201,2019/04/14,15:17:34.177,,43000,,,,,,,0,,0,0
MSG,3,111,11111,ACDC3A,111111,2019/04/14,15:17:34.400,2019/04/14,15:17:34.373,,10250,,,33.50024,-84.68630,,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:34.442,2019/04/14,15:17:34.437,,10925,,,33.73068,-84.48029,,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:34.588,2019/04/14,15:17:34.569,,12275,,,33.60499,-84.63278,,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:34.678,2019/04/14,15:17:34.634,,,202,149,,,0,,,,,0
MSG,5,111,11111,A78CFC,111111,2019/04/14,15:17:34.787,2019/04/14,15:17:34.768,,36000,,,,,,,0,,0,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:35.036,2019/04/14,15:17:35.028,,43000,,,33.85423,-84.53997,,,,,,0
MSG,5,111,11111,A03210,111111,2019/04/14,15:17:35.283,2019/04/14,15:17:35.230,,43000,,,,,,,0,,0,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:35.283,2019/04/14,15:17:35.230,,10900,,,,,,,0,,0,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:35.381,2019/04/14,15:17:35.357,,,297,87,,,-1536,,,,,0
MSG,3,111,11111,AC8D30,111111,2019/04/14,15:17:35.401,2019/04/14,15:17:35.359,,8150,,,33.73347,-84.29871,,,,,,0
MSG,5,111,11111,AC8D30,111111,2019/04/14,15:17:35.413,2019/04/14,15:17:35.360,,8150,,,,,,,0,,0,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:35.431,2019/04/14,15:17:35.420,,10900,,,33.73077,-84.47868,,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:35.781,2019/04/14,15:17:35.750,,,297,87,,,-1536,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:35.991,2019/04/14,15:17:35.949,,10900,,,33.73077,-84.47774,,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:36.108,2019/04/14,15:17:36.079,,12275,,,33.60378,-84.63192,,,,,,0
MSG,5,111,11111,AC8D30,111111,2019/04/14,15:17:36.159,2019/04/14,15:17:36.142,,8125,,,,,,,0,,0,0
MSG,5,111,11111,AC8D30,111111,2019/04/14,15:17:36.161,2019/04/14,15:17:36.142,,8125,,,,,,,0,,0,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:36.261,2019/04/14,15:17:36.208,,,297,87,,,-1536,,,,,0
MSG,3,111,11111,AC8D30,111111,2019/04/14,15:17:36.282,2019/04/14,15:17:36.273,,8125,,,33.73347,-84.29737,,,,,,0
MSG,1,111,11111,A03210,111111,2019/04/14,15:17:36.544,2019/04/14,15:17:36.535,N111Y   ,,,,,,,,,,,0
MSG,5,111,11111,AC820F,111111,2019/04/14,15:17:36.799,2019/04/14,15:17:36.797,,10875,,,,,,,0,,0,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:36.811,2019/04/14,15:17:36.800,,,297,87,,,-1536,,,,,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:36.874,2019/04/14,15:17:36.863,,43000,,,33.85789,-84.54164,,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:37.032,2019/04/14,15:17:36.997,,10850,,,33.73087,-84.47605,,,,,,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:37.058,2019/04/14,15:17:37.058,,12275,,,33.60301,-84.63139,,,,,,0
MSG,4,111,11111,ABE924,111111,2019/04/14,15:17:37.159,2019/04/14,15:17:37.125,,,202,149,,,0,,,,,0
MSG,3,111,11111,AC820F,111111,2019/04/14,15:17:37.601,2019/04/14,15:17:37.585,,10850,,,33.73091,-84.47508,,,,,,0
MSG,4,111,11111,AC820F,111111,2019/04/14,15:17:37.671,2019/04/14,15:17:37.650,,,296,87,,,-1472,,,,,0
MSG,3,111,11111,A03210,111111,2019/04/14,15:17:37.798,2019/04/14,15:17:37.782,,43000,,,33.85991,-84.54260,,,,,,0
MSG,5,111,11111,ABDC96,111111,2019/04/14,15:17:37.972,2019/04/14,15:17:37.917,,35000,,,,,,,0,,0,0
MSG,3,111,11111,ABE924,111111,2019/04/14,15:17:38.048,2019/04/14,15:17:38.043,,12275,,,33.60219,-84.63082,,,,,,0
